episode_id,source,source_tier,denominator_eligibility_category,denominator_exclusion_reason,technical_noise_confidence,business_context_signal_count,technical_noise_signal_count,normalized_episode_excerpt
github_discussions::1406746518::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"Can't select September as a month filter ### Description I'm using the month filter, trying to select September. When I select September the SQL chooses the wrong month (October). <img width=""963"" alt=""image"" src=""https://user-images.githubusercontent.com/7778402/195437439-cc7..."
github_discussions::2118144619::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,8,"Pivot tables not working with Models based on sql query when mapping of columns to database is set ### Describe the bug When using a sql query defined model and filling in ""Database column this maps to"" and then using such column in group by summarization and displaying as Piv..."
github_discussions::1804892955::01,github_discussions,supporting_validation_source,syntax_formula_debug_noise,Primary signal is syntax or formula debugging without enough business reporting context.,1.0,0,4,Align BigValue and Value props ## Steps To Reproduce See [slack](https://evidencedev.slack.com/archives/C023LRB9Z40/p1689335899961089) > I noticed that BigValue has the column parameter called `value` and Value has the column parameter called `column`. I find this confusing th...
github_discussions::1346574948::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",0.92,1,10,"[Gsheets/shillelagh] Unable to add privately shared sheets Hi, first time using superset, hopefully it's the right place. I recieve ""The URL could not be identified. Please check for typos and make sure that ‘Type of Google Sheets allowed’ selection matches the input."" when tr..."
github_discussions::1875584697::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,7,"Inserting snippet into saved query before conditional field filter overwrites part or all of the field filter text ### Describe the bug When editing a SQL query to replace a hardcoded filter with a snippet, I deleted the existing filter criteria and then inserted the snippet f..."
github_discussions::1696852773::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,Enable simple Boolean expressions and comparisons in DataTable style_data_conditional filter_query I am trying to highlight rows in a DataTable if a column is `False`. I can’t seem to get it to work. Here’s what I’ve tried. Several failed attempts are left as comments. ```pyth...
github_discussions::2530448701::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,[Bug]: Can't access environment variables in svelte components ### Describe the bug I have an evidence project that is run multiple times for different customer environments and I want the customer name to appear in the UI. I am using a custom layout and some additional compon...
github_discussions::979972073::01,github_discussions,supporting_validation_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"incorrect legends with influxdb 2.0 **What happened**: Hi, I would like to show data on every Friday. I hope legends to show ""test1 val"". I tried, but legends are too long. And, `weekday` is shown. I do not want to show it. Column titles on table are not correct. How do I do i..."
github_discussions::991420242::01,github_discussions,supporting_validation_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",0.9,1,9,"Adding an ""on"" date filter without a specific time to a custom date column returns no results **Describe the bug** Adding an ""on"" date filter without a time to a custom date column shows no results. Filtering on the exact date value works, and filtering using the ""between"" opt..."
github_discussions::2966731881::02,github_discussions,supporting_validation_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,11,I’m in the same situation as you. I used to use the LDAP lookup function to verify users’ groups when querying the LDAP server. Here are the logs showing successful authentication. Why can’t I use the GUI to look up the user to see which LDAP groups they are in? This used to w...
github_discussions::1504476709::01,github_discussions,supporting_validation_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,2,Stat plugin threshold colouring not working **What happened**: Threshold colours not being applied to stat panel when using negative numbers. **What you expected to happen**: Colourings should be applied in a negative direction for negative numbers rather than a positive one (...
